,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
499,503,gpt-4,Random Sheep,124,36," organized a search party among the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found","[' organized', ' a', ' search', ' party', ' among', ' the', ' flock', ',', ' and', ' they', ' set', ' off', ' across']","['the', ' rolling', ' green', ' hills', ',', ' their', ' soft', ' ble', 'ating', ' echoed', ' in', ' the', ' cool', ',', ' morning', ' air', '.', ' N', 'avig', 'ating', ' through', ' a', ' labyrinth']","[' the', ' fields', ',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found']",1.0,"the rolling green hills, their soft bleating echoed in the cool, morning air. Navigating through a labyrinth of bramble patches and gentle creeks, the sheep maintained their steady journey. At the forefront was Bella, the oldest and wisest"," the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found",tensor([[0.8261]]),8,"[tensor([[0.7651]]), tensor([[0.7922]]), tensor([[0.7433]]), tensor([[0.7241]]), tensor([[0.7559]]), tensor([[0.7603]]), tensor([[0.7843]]), tensor([[0.8261]]), tensor([[0.8232]]), tensor([[0.8261]]), tensor([[0.8165]]), tensor([[0.8074]]), tensor([[0.8071]]), tensor([[0.7934]]), tensor([[0.8044]]), tensor([[0.8082]]), tensor([[0.8045]]), tensor([[0.8112]]), tensor([[0.8078]]), tensor([[0.8199]]), tensor([[0.8113]]), tensor([[0.8082]]), tensor([[0.8118]]), tensor([[0.7974]]), tensor([[0.8009]]), tensor([[0.7892]]), tensor([[0.7909]]), tensor([[0.7915]]), tensor([[0.7859]]), tensor([[0.7902]]), tensor([[0.7933]]), tensor([[0.7938]]), tensor([[0.7933]]), tensor([[0.7947]]), tensor([[0.7972]]), tensor([[0.7995]]), tensor([[0.7926]]), tensor([[0.7980]]), tensor([[0.7869]])]",123,158,0.01
502,506,gpt-4,Random Sheep,76,32," of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs,","[' of', ' time', '.\n', 'One', ' chilly', ' autumn']","['even', 'ing', ',', ' a', ' herd', ' of', ' fluffy', ' white', ' sheep', ' graz', 'ed', ' laz', 'ily', ' on', ' the', ' hill', 'side', '.', ' Their', ' coats', ',', ' thick', ' and', ' ready', ' for', ' the']","[' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',']",1.0,"evening, a herd of fluffy white sheep grazed lazily on the hillside. Their coats, thick and ready for the winter, were like snow against the fading green of the meadow. Young lambs bleated in innocent play, their"," morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs,",tensor([[0.8779]]),38,"[tensor([[0.7437]]), tensor([[0.7869]]), tensor([[0.7897]]), tensor([[0.8256]]), tensor([[0.8217]]), tensor([[0.8297]]), tensor([[0.8281]]), tensor([[0.8344]]), tensor([[0.8452]]), tensor([[0.8368]]), tensor([[0.8372]]), tensor([[0.8425]]), tensor([[0.8354]]), tensor([[0.8429]]), tensor([[0.8378]]), tensor([[0.8386]]), tensor([[0.8433]]), tensor([[0.8379]]), tensor([[0.8382]]), tensor([[0.8411]]), tensor([[0.8331]]), tensor([[0.8406]]), tensor([[0.8399]]), tensor([[0.8383]]), tensor([[0.8398]]), tensor([[0.8439]]), tensor([[0.8378]]), tensor([[0.8388]]), tensor([[0.8404]]), tensor([[0.8411]]), tensor([[0.8426]]), tensor([[0.8599]]), tensor([[0.8687]]), tensor([[0.8723]]), tensor([[0.8713]]), tensor([[0.8742]]), tensor([[0.8755]]), tensor([[0.8779]])]",75,106,0.01
505,509,gpt-4,Random Sheep,248,39,", grazing on sweet grass and basking in the warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the","[',', ' grazing', ' on', ' sweet', ' grass', ' and']","['b', 'asking', ' in', ' the', ' warmth', ' of', ' the', ' morning', ' sun', ',', ' their', ' soft', ',', ' w', 'avy', ' coats', ' gle', 'aming', ' with', ' a', ' healthy', ' glow', '.', ' Their', ' ab', 'ode', ' was', ' a', ' vast', ',', ' lush', ' me', 'adow']","[' b', 'asking', ' in', ' the', ' warmth', ' of', ' the', ' sun', '.', ' And', ' though', ' Daisy', ' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she', ' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the']",0.8181818181818182,"basking in the warmth of the morning sun, their soft, wavy coats gleaming with a healthy glow. Their abode was a vast, lush meadow that spread out like a green blanket under cerulean skies. These sheep, known"," basking in the warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the",tensor([[0.8597]]),11,"[tensor([[0.7504]]), tensor([[0.7969]]), tensor([[0.8100]]), tensor([[0.8215]]), tensor([[0.8474]]), tensor([[0.8559]]), tensor([[0.8553]]), tensor([[0.8290]]), tensor([[0.8461]]), tensor([[0.8571]]), tensor([[0.8597]]), tensor([[0.8544]]), tensor([[0.8469]]), tensor([[0.8425]]), tensor([[0.8442]]), tensor([[0.8477]]), tensor([[0.8506]]), tensor([[0.8352]]), tensor([[0.8473]]), tensor([[0.8464]]), tensor([[0.8487]]), tensor([[0.8540]]), tensor([[0.8447]]), tensor([[0.8452]]), tensor([[0.8413]]), tensor([[0.8448]]), tensor([[0.8390]]), tensor([[0.8377]]), tensor([[0.8377]]), tensor([[0.8412]]), tensor([[0.8341]]), tensor([[0.8365]]), tensor([[0.8374]]), tensor([[0.8353]]), tensor([[0.8280]]), tensor([[0.8383]]), tensor([[0.8133]]), tensor([[0.8213]])]",247,285,0.01
508,512,gpt-4,Random Sheep,142,21," Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in","[' Daisy', ""'s"", ' name', ' in', ' un']","['question', 'ably', ' stood', ' out', ' from', ' the', ' flock', '.', ' Unlike', ' her', ' wool', 'y', ' companions', ' who', ' were', ' content']","['ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in']",1.0,"questionably stood out from the flock. Unlike her wooly companions who were content to graze quietly, Daisy was an adventurer. She loved the feel of the dewy grass on her hooves early in the morning and the wind whistling through","ison.
After what felt like an eternity of searching, they found Daisy trapped in",tensor([[0.8546]]),20,"[tensor([[0.7819]]), tensor([[0.7640]]), tensor([[0.7587]]), tensor([[0.7542]]), tensor([[0.7754]]), tensor([[0.7784]]), tensor([[0.7870]]), tensor([[0.7984]]), tensor([[0.8038]]), tensor([[0.8027]]), tensor([[0.8105]]), tensor([[0.8127]]), tensor([[0.8133]]), tensor([[0.8153]]), tensor([[0.8143]]), tensor([[0.8172]]), tensor([[0.8097]]), tensor([[0.8512]]), tensor([[0.8508]]), tensor([[0.8546]]), tensor([[0.8455]]), tensor([[0.8532]]), tensor([[0.8479]]), tensor([[0.8502]]), tensor([[0.8513]]), tensor([[0.8531]]), tensor([[0.8522]]), tensor([[0.8520]]), tensor([[0.8437]]), tensor([[0.8430]]), tensor([[0.8426]]), tensor([[0.8381]]), tensor([[0.8396]]), tensor([[0.8390]]), tensor([[0.8429]]), tensor([[0.8372]]), tensor([[0.8391]]), tensor([[0.8399]]), tensor([[0.8362]]), tensor([[0.8320]]), tensor([[0.8333]])]",141,161,0.01
511,515,gpt-4,Random Sheep,74,28," the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One","[' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung']","['low', ' in', ' the', ' valley', ',', ' a', ' herd', ' of', ' sheep', ' quietly', ' graz', 'ed', ' on', ' the']","[' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One']",0.9285714285714286,"low in the valley, a herd of sheep quietly grazed on the dew-kissed meadows of a quaint small-town farm. Barnaby, the oldest and perhaps wisest of the flock, led his cotton-ball companions in silent grace. Their"," low over the meadow, Matilda noticed something amiss. One",tensor([[0.8196]]),17,"[tensor([[0.7550]]), tensor([[0.7568]]), tensor([[0.7743]]), tensor([[0.7979]]), tensor([[0.8102]]), tensor([[0.8150]]), tensor([[0.8189]]), tensor([[0.8194]]), tensor([[0.7895]]), tensor([[0.7966]]), tensor([[0.8144]]), tensor([[0.8153]]), tensor([[0.8187]]), tensor([[0.8131]]), tensor([[0.8164]]), tensor([[0.8181]]), tensor([[0.8196]]), tensor([[0.8134]]), tensor([[0.8052]]), tensor([[0.7943]]), tensor([[0.8093]]), tensor([[0.8091]]), tensor([[0.8005]]), tensor([[0.8068]]), tensor([[0.8032]]), tensor([[0.8060]]), tensor([[0.8087]]), tensor([[0.8105]]), tensor([[0.8082]]), tensor([[0.8105]]), tensor([[0.8124]]), tensor([[0.8070]]), tensor([[0.8046]]), tensor([[0.8046]]), tensor([[0.8056]]), tensor([[0.8057]]), tensor([[0.8081]])]",73,100,0.01
514,518,gpt-4,Random Sheep,66,20," and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the","[' and', ' go', ',', ' her', ' fleece']","['as', ' white', ' as', ' the', ' untouched', ' snow', ' that', ' blankets', ' the', ' landscape', ' during', ' the', ' quiet', ' winter', ' months']","[' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the']",0.9333333333333332,"as white as the untouched snow that blankets the landscape during the quiet winter months. She was the meekest of the flock, staying on the fringes, always observant and quiet. However, her tranquil charm was her magic. She was a storyt"," a testament to the passage of time.
One chilly autumn morning, as the",tensor([[0.8338]]),19,"[tensor([[0.7825]]), tensor([[0.7882]]), tensor([[0.7727]]), tensor([[0.7692]]), tensor([[0.7837]]), tensor([[0.7910]]), tensor([[0.8143]]), tensor([[0.8237]]), tensor([[0.8233]]), tensor([[0.8287]]), tensor([[0.8157]]), tensor([[0.8252]]), tensor([[0.8284]]), tensor([[0.8204]]), tensor([[0.8169]]), tensor([[0.8145]]), tensor([[0.8270]]), tensor([[0.8293]]), tensor([[0.8338]]), tensor([[0.8286]]), tensor([[0.8276]]), tensor([[0.8286]]), tensor([[0.8183]]), tensor([[0.8208]]), tensor([[0.8215]]), tensor([[0.8206]]), tensor([[0.8153]]), tensor([[0.8271]]), tensor([[0.8266]]), tensor([[0.8290]]), tensor([[0.8247]]), tensor([[0.8253]]), tensor([[0.8310]]), tensor([[0.8286]]), tensor([[0.8249]]), tensor([[0.8245]]), tensor([[0.8234]]), tensor([[0.8271]]), tensor([[0.8289]]), tensor([[0.8275]]), tensor([[0.8319]]), tensor([[0.8315]])]",65,84,0.01
517,521,gpt-4,Random Sheep,199,27," way back to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward","[' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock']","[',', ' the', ' baby', ' lamb', ' trem', 'bled', ' on', ' its', ' tiny', ' legs', ',', ' scam', 'pering', ' quick', ' and', ' frightened', ' over', ' the', ' rough']","[',', ' Daisy', ' nestled', ' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day', ' forward']",0.9473684210526316,", the baby lamb trembled on its tiny legs, scampering quick and frightened over the rough terrain. His heart pounded in his chest like a frantic drum as the ominous hoots and growls of nighttime predators surrounded him. He sheepishly ble",", Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward",tensor([[0.7927]]),2,"[tensor([[0.7545]]), tensor([[0.7927]]), tensor([[0.7909]]), tensor([[0.7737]]), tensor([[0.7584]]), tensor([[0.7503]]), tensor([[0.7542]]), tensor([[0.7583]]), tensor([[0.7615]]), tensor([[0.7599]]), tensor([[0.7478]]), tensor([[0.7524]]), tensor([[0.7571]]), tensor([[0.7445]]), tensor([[0.7463]]), tensor([[0.7494]]), tensor([[0.7456]]), tensor([[0.7409]]), tensor([[0.7503]]), tensor([[0.7579]]), tensor([[0.7562]]), tensor([[0.7582]]), tensor([[0.7593]]), tensor([[0.7616]]), tensor([[0.7589]]), tensor([[0.7607]]), tensor([[0.7587]]), tensor([[0.7566]]), tensor([[0.7556]]), tensor([[0.7581]]), tensor([[0.7523]]), tensor([[0.7530]]), tensor([[0.7534]]), tensor([[0.7459]]), tensor([[0.7481]]), tensor([[0.7516]]), tensor([[0.7490]]), tensor([[0.7498]]), tensor([[0.7461]]), tensor([[0.7512]]), tensor([[0.7538]]), tensor([[0.7590]])]",198,224,0.01
520,524,gpt-4,Random Sheep,154,32," eternity of searching, they found Daisy trapped in a thicket, her wool tangled in the brambles. With gentle nudges and soothing words, Matilda","[' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her', ' wool']","['t', 'angled', ' in', ' the', ' br', 'amb', 'les', ' and', ' her', ' ble', 'ating', ' soft', '.', ' The', ' other', ' sheep', ',']","[' tangled', ' in', ' the', ' br', 'amb', 'les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words', ',', ' Mat', 'ilda']",0.7647058823529411,"tangled in the brambles and her bleating soft. The other sheep, led by the wise old Merida, had refused to return to the barn without her. The farmer sighed in relief as he carefully cut away the thorns, Daisy"," tangled in the brambles. With gentle nudges and soothing words, Matilda",tensor([[0.9060]]),11,"[tensor([[0.7700]]), tensor([[0.8377]]), tensor([[0.8302]]), tensor([[0.8490]]), tensor([[0.8909]]), tensor([[0.9007]]), tensor([[0.9047]]), tensor([[0.8887]]), tensor([[0.8924]]), tensor([[0.9059]]), tensor([[0.9060]]), tensor([[0.8713]]), tensor([[0.8706]]), tensor([[0.8710]]), tensor([[0.8726]]), tensor([[0.8811]]), tensor([[0.8707]]), tensor([[0.8573]]), tensor([[0.8547]]), tensor([[0.8517]]), tensor([[0.8529]]), tensor([[0.8493]]), tensor([[0.8496]]), tensor([[0.8444]]), tensor([[0.8470]]), tensor([[0.8446]]), tensor([[0.8362]]), tensor([[0.8435]]), tensor([[0.8400]]), tensor([[0.8420]]), tensor([[0.8438]]), tensor([[0.8467]]), tensor([[0.8410]]), tensor([[0.8414]]), tensor([[0.8464]]), tensor([[0.8442]]), tensor([[0.8424]]), tensor([[0.8410]]), tensor([[0.8304]]), tensor([[0.8501]])]",153,184,0.01
523,527,gpt-4,Random Sheep,258,28," warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in","[' warmth', ' of', ' the', ' sun', '.', ' And', ' though', ' Daisy']","['was', ' just', ' a', ' young', ' lamb', ',', ' she', ' maneuver', 'ed', ' across', ' the', ' me', 'adows', ' with', ' the', ' grace', ' of', ' a', ' seasoned', ' ew']","[' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she', ' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in']",0.9,"was just a young lamb, she maneuvered across the meadows with the grace of a seasoned ewe. Her fleece was not as thick and heavy as the adults yet, but her spirit was just as vibrant. Daisy was unlike any other sheep in"," grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in",tensor([[0.8372]]),14,"[tensor([[0.7431]]), tensor([[0.7759]]), tensor([[0.7625]]), tensor([[0.7785]]), tensor([[0.7931]]), tensor([[0.7811]]), tensor([[0.8096]]), tensor([[0.8292]]), tensor([[0.8211]]), tensor([[0.8217]]), tensor([[0.8144]]), tensor([[0.8164]]), tensor([[0.8189]]), tensor([[0.8372]]), tensor([[0.8317]]), tensor([[0.8305]]), tensor([[0.8327]]), tensor([[0.8173]]), tensor([[0.8213]]), tensor([[0.8111]]), tensor([[0.8122]]), tensor([[0.8151]]), tensor([[0.8144]]), tensor([[0.8164]]), tensor([[0.8158]]), tensor([[0.8169]]), tensor([[0.8169]]), tensor([[0.8161]]), tensor([[0.8166]]), tensor([[0.8133]]), tensor([[0.8133]]), tensor([[0.8132]]), tensor([[0.8223]]), tensor([[0.8237]]), tensor([[0.8228]]), tensor([[0.8245]]), tensor([[0.8227]]), tensor([[0.8197]]), tensor([[0.8190]]), tensor([[0.8188]]), tensor([[0.8182]]), tensor([[0.8208]]), tensor([[0.8152]]), tensor([[0.8139]])]",257,284,0.01
526,530,gpt-4,Random Sheep,170,40," in the brambles. With gentle nudges and soothing words, Matilda and the others worked together to free her. As they made their way back to the safety of the flock, Daisy nestled","[' in', ' the', ' br', 'amb', 'les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words', ',', ' Mat', 'ilda', ' and']","['her', ' brother', ' Sam', ' would', ' coax', ' the', ' wool', 'ly', ' creatures', ' out', ' of', ' their', ' prick', 'ly', ' predic', 'ament', '.', ' The', ' pair', ' of', ' teenagers', ' were', ' she']","[' the', ' others', ' worked', ' together', ' to', ' free', ' her', '.', ' As', ' they', ' made', ' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled']",0.9565217391304348,"her brother Sam would coax the woolly creatures out of their prickly predicament. The pair of teenagers were shepherds, responsible for the flock of curly-coated sheep that grazed upon the verdant hills of their family's farm. Each"," the others worked together to free her. As they made their way back to the safety of the flock, Daisy nestled",tensor([[0.8484]]),25,"[tensor([[0.7391]]), tensor([[0.7700]]), tensor([[0.7610]]), tensor([[0.7658]]), tensor([[0.7749]]), tensor([[0.7922]]), tensor([[0.8011]]), tensor([[0.8004]]), tensor([[0.8044]]), tensor([[0.8141]]), tensor([[0.8159]]), tensor([[0.8201]]), tensor([[0.8183]]), tensor([[0.8203]]), tensor([[0.8351]]), tensor([[0.8377]]), tensor([[0.8355]]), tensor([[0.8314]]), tensor([[0.8346]]), tensor([[0.8408]]), tensor([[0.8358]]), tensor([[0.8372]]), tensor([[0.8396]]), tensor([[0.8468]]), tensor([[0.8484]]), tensor([[0.8309]]), tensor([[0.8265]]), tensor([[0.8343]]), tensor([[0.8285]]), tensor([[0.8279]]), tensor([[0.8330]]), tensor([[0.8286]]), tensor([[0.8255]]), tensor([[0.8277]]), tensor([[0.8276]]), tensor([[0.8262]]), tensor([[0.8200]]), tensor([[0.8213]])]",169,208,0.01
529,533,gpt-4,Random Sheep,198,26," their way back to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that","[' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the']","['b', 'arn', '.', ' Each', ' one', ' had', ' spent', ' the', ' entire', ' day', ' scattered', ' around', ' the', ' vast', ',', ' green', ' me', 'adows']","[' flock', ',', ' Daisy', ' nestled', ' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that']",1.0,"barn. Each one had spent the entire day scattered around the vast, green meadows surrounding their farm, grazing on fresh grass and basking in the warm sunlight. As dusk gently started to blanket the sky, the sheep formed a line, like"," flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that",tensor([[0.7969]]),25,"[tensor([[0.7515]]), tensor([[0.7411]]), tensor([[0.7408]]), tensor([[0.7458]]), tensor([[0.7609]]), tensor([[0.7660]]), tensor([[0.7679]]), tensor([[0.7658]]), tensor([[0.7691]]), tensor([[0.7604]]), tensor([[0.7662]]), tensor([[0.7647]]), tensor([[0.7641]]), tensor([[0.7748]]), tensor([[0.7810]]), tensor([[0.7825]]), tensor([[0.7823]]), tensor([[0.7791]]), tensor([[0.7939]]), tensor([[0.7939]]), tensor([[0.7953]]), tensor([[0.7949]]), tensor([[0.7922]]), tensor([[0.7942]]), tensor([[0.7969]]), tensor([[0.7945]]), tensor([[0.7948]]), tensor([[0.7801]]), tensor([[0.7885]]), tensor([[0.7851]]), tensor([[0.7914]]), tensor([[0.7884]]), tensor([[0.7894]]), tensor([[0.7923]]), tensor([[0.7917]]), tensor([[0.7856]]), tensor([[0.7922]]), tensor([[0.7819]]), tensor([[0.7736]]), tensor([[0.7800]]), tensor([[0.7762]]), tensor([[0.7803]])]",197,222,0.01
532,536,gpt-4,Random Sheep,207,24,", Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda","[',', ' Daisy', ' nestled', ' close', ' to', ' Mat', 'ilda', ',']","['her', ' elder', ' sister', '.', ' Their', ' wool', ',', ' fro', 'thy', ' like', ' a', ' snow', '-bl', 'ank', 'et', ' warmed']","[' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda']",1.0,"her elder sister. Their wool, frothy like a snow-blanket warmed each other in the pervasive chill of the pre-dawn hours. Matilda, being the older, kept an attentive ear perked towards any approaching danger. As the leader"," grateful for her guidance and care.
From that day forward, Daisy followed Matilda",tensor([[0.8443]]),37,"[tensor([[0.7331]]), tensor([[0.7716]]), tensor([[0.7665]]), tensor([[0.7574]]), tensor([[0.7870]]), tensor([[0.7882]]), tensor([[0.7936]]), tensor([[0.7966]]), tensor([[0.7911]]), tensor([[0.7900]]), tensor([[0.7902]]), tensor([[0.7894]]), tensor([[0.7956]]), tensor([[0.7928]]), tensor([[0.7866]]), tensor([[0.7878]]), tensor([[0.7849]]), tensor([[0.7803]]), tensor([[0.7789]]), tensor([[0.7867]]), tensor([[0.7766]]), tensor([[0.8279]]), tensor([[0.8296]]), tensor([[0.8292]]), tensor([[0.8235]]), tensor([[0.8301]]), tensor([[0.8319]]), tensor([[0.8391]]), tensor([[0.8380]]), tensor([[0.8359]]), tensor([[0.8345]]), tensor([[0.8363]]), tensor([[0.8373]]), tensor([[0.8304]]), tensor([[0.8345]]), tensor([[0.8343]]), tensor([[0.8443]])]",206,229,0.01
