,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
539,gpt-4,Lorem Ipsum Standard Passage,43,40," commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in","[' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore']","['eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt', ' in']","[' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt', ' in']",0.0476190476190476,"eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."," eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in",tensor([[1.0000]]),13,"[tensor([[0.8121]]), tensor([[0.7794]]), tensor([[0.8606]]), tensor([[0.9132]]), tensor([[0.9386]]), tensor([[0.9593]]), tensor([[0.9656]]), tensor([[0.9753]]), tensor([[0.9892]]), tensor([[0.9917]]), tensor([[0.9932]]), tensor([[0.9982]]), tensor([[1.0000]]), tensor([[0.9920]]), tensor([[0.9928]]), tensor([[0.9865]]), tensor([[0.9860]]), tensor([[0.9851]]), tensor([[0.9840]]), tensor([[0.9801]]), tensor([[0.9805]]), tensor([[0.9758]])]",42,81
542,gpt-4,Lorem Ipsum Standard Passage,27,28," veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in","[' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co']","['l', 'abor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit']","[' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in']",0.15,"laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa", laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in,tensor([[1.0000]]),16,"[tensor([[0.8054]]), tensor([[0.8407]]), tensor([[0.8559]]), tensor([[0.8712]]), tensor([[0.9004]]), tensor([[0.9173]]), tensor([[0.9251]]), tensor([[0.9405]]), tensor([[0.9567]]), tensor([[0.9690]]), tensor([[0.9688]]), tensor([[0.9757]]), tensor([[0.9797]]), tensor([[0.9835]]), tensor([[0.9992]]), tensor([[1.0000]]), tensor([[0.9915]]), tensor([[0.9916]]), tensor([[0.9919]]), tensor([[0.9843]]), tensor([[0.9824]]), tensor([[0.9740]]), tensor([[0.9808]]), tensor([[0.9775]]), tensor([[0.9790]]), tensor([[0.9703]]), tensor([[0.9689]]), tensor([[0.9663]]), tensor([[0.9619]]), tensor([[0.9620]]), tensor([[0.9619]]), tensor([[0.9606]]), tensor([[0.9614]]), tensor([[0.9603]])]",26,53
545,gpt-4,Lorem Ipsum Standard Passage,41,23, ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fug,"[' ex', ' ea', ' commodo', ' consequat', '.']","['D', 'uis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu']","[' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug']",0.1666666666666666,"Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est labor", Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fug,tensor([[0.9951]]),15,"[tensor([[0.8116]]), tensor([[0.8482]]), tensor([[0.8839]]), tensor([[0.9139]]), tensor([[0.9318]]), tensor([[0.9372]]), tensor([[0.9537]]), tensor([[0.9580]]), tensor([[0.9679]]), tensor([[0.9706]]), tensor([[0.9730]]), tensor([[0.9871]]), tensor([[0.9906]]), tensor([[0.9936]]), tensor([[0.9951]]), tensor([[0.9888]]), tensor([[0.9782]]), tensor([[0.9735]]), tensor([[0.9713]]), tensor([[0.9666]]), tensor([[0.9607]]), tensor([[0.9622]]), tensor([[0.9593]]), tensor([[0.9570]]), tensor([[0.9597]]), tensor([[0.9569]]), tensor([[0.9543]]), tensor([[0.9516]]), tensor([[0.9502]]), tensor([[0.9486]]), tensor([[0.9490]]), tensor([[0.9490]]), tensor([[0.9458]]), tensor([[0.9370]])]",40,62
548,gpt-4,Lorem Ipsum Standard Passage,1,37,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi","['Lorem', ' ipsum', ' dolor', ' sit', ' amet', ',', ' consectetur', ' adipiscing']","['el', 'it', '.', ' Sed', ' vitae', ' arc', 'u', ' at', ' elit', ' aliqu', 'et', ' consectetur', ' a', ' non', ' n', 'unc', '.', ' Viv', 'amus', ' eu', 'ism', 'od', ',', ' eros', ' ac', ' molest', 'ie', ' p', 'ell']","[' elit', ',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi']",1.0,"elit. Sed vitae arcu at elit aliquet consectetur a non nunc. Vivamus euismod, eros ac molestie pellentesque, turpis nunc lacinia ante, eget facilisis neque ligula sit amet"," elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi",tensor([[0.8984]]),18,"[tensor([[0.8086]]), tensor([[0.8704]]), tensor([[0.8489]]), tensor([[0.8669]]), tensor([[0.8664]]), tensor([[0.8654]]), tensor([[0.8565]]), tensor([[0.8684]]), tensor([[0.8732]]), tensor([[0.8811]]), tensor([[0.8886]]), tensor([[0.8972]]), tensor([[0.8944]]), tensor([[0.8980]]), tensor([[0.8966]]), tensor([[0.8973]]), tensor([[0.8968]]), tensor([[0.8984]]), tensor([[0.8944]]), tensor([[0.8965]]), tensor([[0.8933]]), tensor([[0.8936]]), tensor([[0.8940]]), tensor([[0.8938]]), tensor([[0.8945]]), tensor([[0.8942]]), tensor([[0.8935]]), tensor([[0.8943]])]",0,36
551,gpt-4,Lorem Ipsum Standard Passage,36,28,is nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fug,"['is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute']","['ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug']","[' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug']",0.0625,"irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fug,tensor([[0.9935]]),13,"[tensor([[0.8142]]), tensor([[0.8460]]), tensor([[0.8921]]), tensor([[0.9053]]), tensor([[0.9418]]), tensor([[0.9485]]), tensor([[0.9584]]), tensor([[0.9620]]), tensor([[0.9627]]), tensor([[0.9797]]), tensor([[0.9841]]), tensor([[0.9926]]), tensor([[0.9935]]), tensor([[0.9862]]), tensor([[0.9691]]), tensor([[0.9684]]), tensor([[0.9674]]), tensor([[0.9649]]), tensor([[0.9558]]), tensor([[0.9579]]), tensor([[0.9545]]), tensor([[0.9532]]), tensor([[0.9570]]), tensor([[0.9507]]), tensor([[0.9480]]), tensor([[0.9459]]), tensor([[0.9450]]), tensor([[0.9440]]), tensor([[0.9437]]), tensor([[0.9429]]), tensor([[0.9415]]), tensor([[0.9376]])]",35,62
554,gpt-4,Lorem Ipsum Standard Passage,36,37,is nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occ,"['is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor']","['in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ']","[' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ']",0.0454545454545454,"in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occ,tensor([[0.9976]]),16,"[tensor([[0.8063]]), tensor([[0.8202]]), tensor([[0.8768]]), tensor([[0.8830]]), tensor([[0.9123]]), tensor([[0.9256]]), tensor([[0.9268]]), tensor([[0.9535]]), tensor([[0.9571]]), tensor([[0.9431]]), tensor([[0.9683]]), tensor([[0.9799]]), tensor([[0.9811]]), tensor([[0.9947]]), tensor([[0.9970]]), tensor([[0.9976]]), tensor([[0.9861]]), tensor([[0.9871]]), tensor([[0.9814]]), tensor([[0.9827]]), tensor([[0.9821]]), tensor([[0.9819]]), tensor([[0.9806]]), tensor([[0.9797]]), tensor([[0.9796]]), tensor([[0.9777]]), tensor([[0.9784]]), tensor([[0.9743]]), tensor([[0.9749]]), tensor([[0.9725]])]",35,71
557,gpt-4,Lorem Ipsum Standard Passage,19,27," dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.","[' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam']","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.']","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.']",0.0,", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non",", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",tensor([[1.]]),14,"[tensor([[0.7981]]), tensor([[0.8478]]), tensor([[0.8263]]), tensor([[0.8498]]), tensor([[0.9250]]), tensor([[0.9404]]), tensor([[0.9578]]), tensor([[0.9651]]), tensor([[0.9694]]), tensor([[0.9753]]), tensor([[0.9776]]), tensor([[0.9829]]), tensor([[0.9839]]), tensor([[1.]]), tensor([[0.9848]]), tensor([[0.9818]]), tensor([[0.9828]]), tensor([[0.9805]]), tensor([[0.9811]]), tensor([[0.9724]]), tensor([[0.9728]]), tensor([[0.9679]]), tensor([[0.9714]]), tensor([[0.9727]]), tensor([[0.9673]]), tensor([[0.9662]]), tensor([[0.9619]]), tensor([[0.9687]]), tensor([[0.9680]]), tensor([[0.9725]]), tensor([[0.9636]]), tensor([[0.9641]]), tensor([[0.9631]]), tensor([[0.9574]]), tensor([[0.9582]])]",18,44
560,gpt-4,Lorem Ipsum Standard Passage,34,38,co laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint,"['co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']","['enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint']","['enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint']",0.0,"enderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",enderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint,tensor([[1.0000]]),14,"[tensor([[0.8124]]), tensor([[0.8388]]), tensor([[0.8597]]), tensor([[0.9035]]), tensor([[0.9174]]), tensor([[0.9180]]), tensor([[0.9448]]), tensor([[0.9509]]), tensor([[0.9427]]), tensor([[0.9650]]), tensor([[0.9777]]), tensor([[0.9772]]), tensor([[0.9969]]), tensor([[1.0000]]), tensor([[0.9952]]), tensor([[0.9864]]), tensor([[0.9861]]), tensor([[0.9781]]), tensor([[0.9818]]), tensor([[0.9811]]), tensor([[0.9805]]), tensor([[0.9793]]), tensor([[0.9787]]), tensor([[0.9793]]), tensor([[0.9774]]), tensor([[0.9770]]), tensor([[0.9745]]), tensor([[0.9751]]), tensor([[0.9708]])]",33,70
563,gpt-4,Lorem Ipsum Standard Passage,48,30, irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non,"[' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit']","['esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non']","[' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non']",0.05,"esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non,tensor([[1.]]),13,"[tensor([[0.8049]]), tensor([[0.7601]]), tensor([[0.8404]]), tensor([[0.8777]]), tensor([[0.8777]]), tensor([[0.9177]]), tensor([[0.9455]]), tensor([[0.9521]]), tensor([[0.9719]]), tensor([[0.9771]]), tensor([[0.9855]]), tensor([[0.9978]]), tensor([[1.]]), tensor([[0.9933]]), tensor([[0.9947]]), tensor([[0.9939]]), tensor([[0.9911]]), tensor([[0.9914]]), tensor([[0.9886]]), tensor([[0.9884]]), tensor([[0.9880]]), tensor([[0.9875]]), tensor([[0.9843]]), tensor([[0.9840]]), tensor([[0.9795]])]",47,76
566,gpt-4,Lorem Ipsum Standard Passage,43,37, commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident,"[' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit']","['esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident']","[' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident']",0.0454545454545454,"esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident,tensor([[0.9973]]),15,"[tensor([[0.8067]]), tensor([[0.7584]]), tensor([[0.8384]]), tensor([[0.8763]]), tensor([[0.8757]]), tensor([[0.9150]]), tensor([[0.9420]]), tensor([[0.9484]]), tensor([[0.9669]]), tensor([[0.9720]]), tensor([[0.9815]]), tensor([[0.9944]]), tensor([[0.9966]]), tensor([[0.9963]]), tensor([[0.9973]]), tensor([[0.9972]]), tensor([[0.9936]]), tensor([[0.9935]]), tensor([[0.9907]]), tensor([[0.9902]]), tensor([[0.9893]]), tensor([[0.9889]]), tensor([[0.9855]]), tensor([[0.9848]]), tensor([[0.9805]])]",42,78
569,gpt-4,Lorem Ipsum Standard Passage,15,39," incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit","[' incididunt', ' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr']","['ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit']","['ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit']",0.0,"ud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident,",ud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit,tensor([[1.0000]]),18,"[tensor([[0.8121]]), tensor([[0.8318]]), tensor([[0.9135]]), tensor([[0.9210]]), tensor([[0.9320]]), tensor([[0.9400]]), tensor([[0.9500]]), tensor([[0.9575]]), tensor([[0.9617]]), tensor([[0.9624]]), tensor([[0.9656]]), tensor([[0.9767]]), tensor([[0.9806]]), tensor([[0.9805]]), tensor([[0.9843]]), tensor([[0.9860]]), tensor([[0.9872]]), tensor([[1.0000]]), tensor([[0.9994]]), tensor([[0.9932]]), tensor([[0.9927]]), tensor([[0.9937]]), tensor([[0.9887]]), tensor([[0.9892]]), tensor([[0.9858]]), tensor([[0.9890]]), tensor([[0.9877]]), tensor([[0.9868]]), tensor([[0.9848]]), tensor([[0.9844]]), tensor([[0.9829]]), tensor([[0.9771]]), tensor([[0.9777]]), tensor([[0.9748]])]",14,52
572,gpt-4,Lorem Ipsum Standard Passage,54,36," in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt moll","[' in', ' volupt', 'ate', ' velit', ' esse']","['c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt', ' in', ' culpa', ' qui', ' offic', 'ia', ' deser', 'unt', ' moll']","[' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',', ' sunt', ' in', ' culpa', ' qui', ' offic', 'ia', ' deser', 'unt', ' moll']",0.032258064516129,"cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."," cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt moll",tensor([[0.9985]]),20,"[tensor([[0.8008]]), tensor([[0.8493]]), tensor([[0.8828]]), tensor([[0.8763]]), tensor([[0.9015]]), tensor([[0.9243]]), tensor([[0.9506]]), tensor([[0.9641]]), tensor([[0.9676]]), tensor([[0.9764]]), tensor([[0.9864]]), tensor([[0.9886]]), tensor([[0.9897]]), tensor([[0.9911]]), tensor([[0.9907]]), tensor([[0.9951]]), tensor([[0.9960]]), tensor([[0.9976]]), tensor([[0.9982]]), tensor([[0.9985]]), tensor([[0.9978]]), tensor([[0.9944]]), tensor([[0.9954]]), tensor([[0.9895]])]",53,88
575,gpt-4,Lorem Ipsum Standard Passage,45,21,. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla,"['.', ' Duis', ' aute', ' ir', 'ure', ' dolor']","['in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla']","[' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla']",0.0666666666666666,"in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.", in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla,tensor([[1.0000]]),12,"[tensor([[0.7984]]), tensor([[0.8160]]), tensor([[0.8796]]), tensor([[0.8893]]), tensor([[0.9185]]), tensor([[0.9350]]), tensor([[0.9405]]), tensor([[0.9670]]), tensor([[0.9745]]), tensor([[0.9627]]), tensor([[0.9879]]), tensor([[1.0000]]), tensor([[0.9887]]), tensor([[0.9797]]), tensor([[0.9817]]), tensor([[0.9791]]), tensor([[0.9685]]), tensor([[0.9705]]), tensor([[0.9648]]), tensor([[0.9647]]), tensor([[0.9648]]), tensor([[0.9635]]), tensor([[0.9606]]), tensor([[0.9585]]), tensor([[0.9576]]), tensor([[0.9560]]), tensor([[0.9555]]), tensor([[0.9527]]), tensor([[0.9513]]), tensor([[0.9486]])]",44,64
578,gpt-4,Lorem Ipsum Standard Passage,17,23," labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliqu","[' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim']","['ven', 'iam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut']","[' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu']",0.2307692307692307,"veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupid"," veniam, quis nostrud exercitation ullamco laboris nisi ut aliqu",tensor([[0.9964]]),10,"[tensor([[0.8033]]), tensor([[0.8734]]), tensor([[0.8741]]), tensor([[0.8930]]), tensor([[0.9441]]), tensor([[0.9670]]), tensor([[0.9788]]), tensor([[0.9895]]), tensor([[0.9931]]), tensor([[0.9964]]), tensor([[0.9961]]), tensor([[0.9906]]), tensor([[0.9877]]), tensor([[0.9804]]), tensor([[0.9807]]), tensor([[0.9774]]), tensor([[0.9792]]), tensor([[0.9755]]), tensor([[0.9761]]), tensor([[0.9707]]), tensor([[0.9712]]), tensor([[0.9681]]), tensor([[0.9686]]), tensor([[0.9692]]), tensor([[0.9665]]), tensor([[0.9657]]), tensor([[0.9614]]), tensor([[0.9658]]), tensor([[0.9658]]), tensor([[0.9620]]), tensor([[0.9628]]), tensor([[0.9625]]), tensor([[0.9612]]), tensor([[0.9502]])]",16,38
