,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
491,495,gpt-3.5-turbo,Random Sheep,240,21," Together, they roamed the meadows, grazing on sweet grass and basking in the warmth of the","[' Together', ',', ' they', ' ro', 'amed', ' the', ' me']","['adows', ',', ' grazing', ' on', ' the', ' lush', ' green', ' grass', ' and', ' b', 'asking', ' in', ' the', ' warmth']","['adows', ',', ' grazing', ' on', ' sweet', ' grass', ' and', ' b', 'asking', ' in', ' the', ' warmth', ' of', ' the']",0.3571428571428571,"adows, grazing on the lush green grass and basking in the warmth of the sun. With each passing day, their bond grew stronger, and they became inseparable. As the seasons changed, the sheep faced many challenges, but they always stood by","adows, grazing on sweet grass and basking in the warmth of the",tensor([[0.9822]]),14,"[tensor([[0.7591]]), tensor([[0.8399]]), tensor([[0.9216]]), tensor([[0.9326]]), tensor([[0.9330]]), tensor([[0.9367]]), tensor([[0.9384]]), tensor([[0.9490]]), tensor([[0.9556]]), tensor([[0.9649]]), tensor([[0.9693]]), tensor([[0.9708]]), tensor([[0.9803]]), tensor([[0.9822]]), tensor([[0.9821]]), tensor([[0.9690]]), tensor([[0.9782]]), tensor([[0.9769]]), tensor([[0.9737]]), tensor([[0.9680]]), tensor([[0.9704]]), tensor([[0.9604]]), tensor([[0.9466]]), tensor([[0.9458]]), tensor([[0.9533]]), tensor([[0.9518]]), tensor([[0.9416]]), tensor([[0.9314]]), tensor([[0.9399]]), tensor([[0.9420]]), tensor([[0.9338]]), tensor([[0.9260]]), tensor([[0.9349]]), tensor([[0.9078]]), tensor([[0.9039]]), tensor([[0.9053]]), tensor([[0.9057]]), tensor([[0.9086]]), tensor([[0.9115]]), tensor([[0.9095]]), tensor([[0.8981]]), tensor([[0.8984]])]",239,259,0.01
494,498,gpt-3.5-turbo,Random Sheep,7,40," in the rolling hills of the countryside, there existed a quaint little farm called Meadowbrook. On this farm lived a flock of sheep, each with their own unique personalities and quirks. At the heart","[' in', ' the', ' rolling', ' hills', ' of', ' the', ' countryside', ',', ' there', ' existed', ' a']","['peace', 'ful', ' flock', ' of', ' sheep', ' that', ' graz', 'ed', ' content', 'ly', ' from', ' dawn', ' till', ' dusk', '.', ' The', ' sheep', ' were', ' led', ' by', ' a', ' wise', ' old', ' ram', ' named', ' Jasper', ',', ' who', ' watched']","[' quaint', ' little', ' farm', ' called', ' Meadow', 'brook', '.', ' On', ' this', ' farm', ' lived', ' a', ' flock', ' of', ' sheep', ',', ' each', ' with', ' their', ' own', ' unique', ' personalities', ' and', ' quir', 'ks', '.', ' At', ' the', ' heart']",1.0,"peaceful flock of sheep that grazed contently from dawn till dusk. The sheep were led by a wise old ram named Jasper, who watched over them with a stern but caring eye. He had been with the flock for many years and had seen"," quaint little farm called Meadowbrook. On this farm lived a flock of sheep, each with their own unique personalities and quirks. At the heart",tensor([[0.8582]]),22,"[tensor([[0.7511]]), tensor([[0.7568]]), tensor([[0.8289]]), tensor([[0.8291]]), tensor([[0.8409]]), tensor([[0.8460]]), tensor([[0.8448]]), tensor([[0.8477]]), tensor([[0.8510]]), tensor([[0.8373]]), tensor([[0.8440]]), tensor([[0.8401]]), tensor([[0.8506]]), tensor([[0.8463]]), tensor([[0.8568]]), tensor([[0.8495]]), tensor([[0.8496]]), tensor([[0.8510]]), tensor([[0.8491]]), tensor([[0.8459]]), tensor([[0.8483]]), tensor([[0.8582]]), tensor([[0.8409]]), tensor([[0.8456]]), tensor([[0.8476]]), tensor([[0.8481]]), tensor([[0.8489]]), tensor([[0.8478]]), tensor([[0.8464]]), tensor([[0.8452]]), tensor([[0.8443]]), tensor([[0.8475]]), tensor([[0.8344]]), tensor([[0.8440]]), tensor([[0.8444]]), tensor([[0.8431]]), tensor([[0.8424]]), tensor([[0.8430]]), tensor([[0.8457]]), tensor([[0.8439]]), tensor([[0.8461]]), tensor([[0.8468]]), tensor([[0.8454]]), tensor([[0.8456]]), tensor([[0.8461]])]",6,45,0.01
497,501,gpt-3.5-turbo,Random Sheep,124,36," organized a search party among the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found","[' organized', ' a', ' search', ' party', ' among', ' the', ' flock', ',', ' and', ' they', ' set', ' off', ' across']","[' the', ' rolling', ' hills', ' and', ' lush', ' me', 'adows', ' in', ' search', ' of', ' their', ' missing', ' member', '.', ' The', ' sun', ' began', ' to', ' set', ',', ' casting', ' a', ' warm']","[' the', ' fields', ',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found']",0.9130434782608696," the rolling hills and lush meadows in search of their missing member. The sun began to set, casting a warm golden glow over the landscape as they called out for their lost sheep. Finally, just as they were starting to lose hope, they spotted"," the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found",tensor([[0.8660]]),17,"[tensor([[0.7651]]), tensor([[0.7651]]), tensor([[0.7922]]), tensor([[0.7433]]), tensor([[0.7356]]), tensor([[0.7609]]), tensor([[0.7679]]), tensor([[0.7707]]), tensor([[0.7681]]), tensor([[0.8168]]), tensor([[0.8114]]), tensor([[0.8125]]), tensor([[0.8299]]), tensor([[0.8404]]), tensor([[0.8471]]), tensor([[0.8531]]), tensor([[0.8660]]), tensor([[0.8626]]), tensor([[0.8566]]), tensor([[0.8571]]), tensor([[0.8542]]), tensor([[0.8529]]), tensor([[0.8417]]), tensor([[0.8472]]), tensor([[0.8471]]), tensor([[0.8440]]), tensor([[0.8430]]), tensor([[0.8394]]), tensor([[0.8425]]), tensor([[0.8446]]), tensor([[0.8438]]), tensor([[0.8432]]), tensor([[0.8432]]), tensor([[0.8444]]), tensor([[0.8222]]), tensor([[0.8277]]), tensor([[0.8310]]), tensor([[0.8301]]), tensor([[0.8304]]), tensor([[0.8329]]), tensor([[0.8342]]), tensor([[0.8331]]), tensor([[0.8297]]), tensor([[0.8291]]), tensor([[0.8317]]), tensor([[0.8306]])]",123,158,0.01
500,504,gpt-3.5-turbo,Random Sheep,76,32," of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs,","[' of', ' time', '.\n', 'One', ' chilly', ' autumn']","['mor', 'ning', ',', ' the', ' sheep', ' woke', ' up', ' to', ' find', ' a', ' light', ' dust', 'ing', ' of', ' snow', ' covering', ' the', ' ground', '.', ' They', ' ble', 'ated', ' excited', 'ly', ',', ' their']","[' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',']",0.9230769230769232,"morning, the sheep woke up to find a light dusting of snow covering the ground. They bleated excitedly, their warm breath forming clouds in the crisp air. The flock huddled together for warmth, their woolly coats keeping them snug"," morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs,",tensor([[0.8633]]),12,"[tensor([[0.7437]]), tensor([[0.8089]]), tensor([[0.8066]]), tensor([[0.8473]]), tensor([[0.8531]]), tensor([[0.8507]]), tensor([[0.8547]]), tensor([[0.8542]]), tensor([[0.8557]]), tensor([[0.8407]]), tensor([[0.8596]]), tensor([[0.8633]]), tensor([[0.8480]]), tensor([[0.8518]]), tensor([[0.8573]]), tensor([[0.8484]]), tensor([[0.8606]]), tensor([[0.8531]]), tensor([[0.8546]]), tensor([[0.8626]]), tensor([[0.8564]]), tensor([[0.8550]]), tensor([[0.8537]]), tensor([[0.8540]]), tensor([[0.8544]]), tensor([[0.8574]]), tensor([[0.8526]]), tensor([[0.8514]]), tensor([[0.8562]]), tensor([[0.8536]]), tensor([[0.8540]]), tensor([[0.8526]]), tensor([[0.8525]]), tensor([[0.8508]]), tensor([[0.8549]]), tensor([[0.8505]]), tensor([[0.8472]]), tensor([[0.8481]]), tensor([[0.8476]]), tensor([[0.8478]])]",75,106,0.01
503,507,gpt-3.5-turbo,Random Sheep,248,39,", grazing on sweet grass and basking in the warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the","[',', ' grazing', ' on', ' sweet', ' grass', ' and']","['playing', ' in', ' the', ' me', 'adow', ' under', ' the', ' warm', ' sun', '.', ' They', ' fro', 'lick', 'ed', ' and', ' scam', 'pered', ',', ' their', ' wool', 'ly', ' coats', ' shining', ' in', ' the', ' light', '.', ' The', ' gentle', ' breeze', ' r', 'uffled', ' their']","[' b', 'asking', ' in', ' the', ' warmth', ' of', ' the', ' sun', '.', ' And', ' though', ' Daisy', ' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she', ' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the']",0.8787878787878788,"playing in the meadow under the warm sun. They frolicked and scampered, their woolly coats shining in the light. The gentle breeze ruffled their curly fleece as they wandered around contentedly. The sheep were a picture of peace and"," basking in the warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the",tensor([[0.8472]]),22,"[tensor([[0.7504]]), tensor([[0.7547]]), tensor([[0.7591]]), tensor([[0.7786]]), tensor([[0.7761]]), tensor([[0.7835]]), tensor([[0.7853]]), tensor([[0.8068]]), tensor([[0.8233]]), tensor([[0.8335]]), tensor([[0.8312]]), tensor([[0.8374]]), tensor([[0.8292]]), tensor([[0.8389]]), tensor([[0.8413]]), tensor([[0.8388]]), tensor([[0.8385]]), tensor([[0.8386]]), tensor([[0.8403]]), tensor([[0.8312]]), tensor([[0.8418]]), tensor([[0.8472]]), tensor([[0.8409]]), tensor([[0.8395]]), tensor([[0.8420]]), tensor([[0.8396]]), tensor([[0.8363]]), tensor([[0.8379]]), tensor([[0.8379]]), tensor([[0.8307]]), tensor([[0.8323]]), tensor([[0.8272]]), tensor([[0.8387]]), tensor([[0.8164]]), tensor([[0.8243]]), tensor([[0.8266]]), tensor([[0.8207]]), tensor([[0.8201]]), tensor([[0.8254]]), tensor([[0.8317]])]",247,285,0.01
506,510,gpt-3.5-turbo,Random Sheep,142,21," Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in","[' Daisy', ""'s"", ' name', ' in', ' un']","['der', 'stand', 'able', ',', ' as', ' she', ' was', ' always', ' the', ' first', ' to', ' wander', ' off', ' and', ' explore', ' new']","['ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in']",1.0,"derstandable, as she was always the first to wander off and explore new pastures. Her wool was the softest of the flock, and her bright eyes always seemed to twinkle with mischief. Despite her independent nature, Daisy was also the","ison.
After what felt like an eternity of searching, they found Daisy trapped in",tensor([[0.8459]]),38,"[tensor([[0.7819]]), tensor([[0.7677]]), tensor([[0.7674]]), tensor([[0.7655]]), tensor([[0.7685]]), tensor([[0.7804]]), tensor([[0.7852]]), tensor([[0.7982]]), tensor([[0.7985]]), tensor([[0.8163]]), tensor([[0.8192]]), tensor([[0.8154]]), tensor([[0.8318]]), tensor([[0.8273]]), tensor([[0.8130]]), tensor([[0.8199]]), tensor([[0.8249]]), tensor([[0.8171]]), tensor([[0.8188]]), tensor([[0.8282]]), tensor([[0.8259]]), tensor([[0.8247]]), tensor([[0.8264]]), tensor([[0.8228]]), tensor([[0.8231]]), tensor([[0.8189]]), tensor([[0.8227]]), tensor([[0.8241]]), tensor([[0.8199]]), tensor([[0.8215]]), tensor([[0.8161]]), tensor([[0.8164]]), tensor([[0.8162]]), tensor([[0.8180]]), tensor([[0.8194]]), tensor([[0.8186]]), tensor([[0.8179]]), tensor([[0.8459]]), tensor([[0.8436]]), tensor([[0.8435]]), tensor([[0.8447]])]",141,161,0.01
509,513,gpt-3.5-turbo,Random Sheep,74,28," the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One","[' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung']","['low', ' over', ' the', ' hills', ',', ' the', ' shepherd', ' counted', ' his', ' flock', ' of', ' sheep', '.', ' He']","[' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One']",0.7857142857142857,"low over the hills, the shepherd counted his flock of sheep. He noticed that one of the lambs, a spirited little creature named Daisy, was missing. Concerned, he set out to search for her, calling out her name as he wandered"," low over the meadow, Matilda noticed something amiss. One",tensor([[0.8457]]),17,"[tensor([[0.7550]]), tensor([[0.7568]]), tensor([[0.7975]]), tensor([[0.8214]]), tensor([[0.8237]]), tensor([[0.8268]]), tensor([[0.8194]]), tensor([[0.8213]]), tensor([[0.8268]]), tensor([[0.8259]]), tensor([[0.8276]]), tensor([[0.8058]]), tensor([[0.8264]]), tensor([[0.8434]]), tensor([[0.8416]]), tensor([[0.8449]]), tensor([[0.8457]]), tensor([[0.8455]]), tensor([[0.8373]]), tensor([[0.8380]]), tensor([[0.8404]]), tensor([[0.8426]]), tensor([[0.8352]]), tensor([[0.8233]]), tensor([[0.8349]]), tensor([[0.8268]]), tensor([[0.8261]]), tensor([[0.8261]]), tensor([[0.8242]]), tensor([[0.8216]]), tensor([[0.8176]]), tensor([[0.8225]]), tensor([[0.8131]]), tensor([[0.8128]]), tensor([[0.8275]]), tensor([[0.8168]]), tensor([[0.8169]]), tensor([[0.8181]]), tensor([[0.8192]]), tensor([[0.8223]]), tensor([[0.8218]]), tensor([[0.8169]])]",73,100,0.01
512,516,gpt-3.5-turbo,Random Sheep,66,20," and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the","[' and', ' go', ',', ' her', ' fleece']","[' shimmer', 'ing', ' in', ' the', ' sunlight', ' as', ' she', ' gracefully', ' le', 'aped', ' over', ' the', ' lush', ' green', ' me']","[' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the']",0.9333333333333332," shimmering in the sunlight as she gracefully leaped over the lush green meadow. The other sheep followed closely behind, their bleating filling the air with a symphony of contentment. As they reached the other side of the field, they settled"," a testament to the passage of time.
One chilly autumn morning, as the",tensor([[0.8253]]),7,"[tensor([[0.7825]]), tensor([[0.7825]]), tensor([[0.7863]]), tensor([[0.7857]]), tensor([[0.8095]]), tensor([[0.8184]]), tensor([[0.8253]]), tensor([[0.8113]]), tensor([[0.8041]]), tensor([[0.7947]]), tensor([[0.7968]]), tensor([[0.8017]]), tensor([[0.7976]]), tensor([[0.7934]]), tensor([[0.7875]]), tensor([[0.8026]]), tensor([[0.8029]]), tensor([[0.7911]]), tensor([[0.7883]]), tensor([[0.7907]]), tensor([[0.7843]]), tensor([[0.7956]]), tensor([[0.7920]]), tensor([[0.7923]]), tensor([[0.7948]]), tensor([[0.7911]]), tensor([[0.7920]]), tensor([[0.7933]]), tensor([[0.7944]]), tensor([[0.7945]]), tensor([[0.7913]]), tensor([[0.7963]]), tensor([[0.7959]]), tensor([[0.7958]]), tensor([[0.7962]]), tensor([[0.7948]]), tensor([[0.7954]]), tensor([[0.7968]]), tensor([[0.7969]]), tensor([[0.7881]]), tensor([[0.7933]]), tensor([[0.7935]])]",65,84,0.01
515,519,gpt-3.5-turbo,Random Sheep,199,27," way back to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward","[' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock']","['.', ' As', ' they', ' ran', ' through', ' the', ' field', ',', ' the', ' shepherd', '’s', ' voice', ' grew', ' louder', ',', ' guiding', ' them', ' towards', ' the']","[',', ' Daisy', ' nestled', ' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day', ' forward']",0.9473684210526316,". As they ran through the field, the shepherd’s voice grew louder, guiding them towards the others. Soon, they could see the familiar faces of their fellow sheep, and they knew they were finally safe. The flock welcomed them back with open arms",", Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward",tensor([[0.7989]]),2,"[tensor([[0.7545]]), tensor([[0.7989]]), tensor([[0.7710]]), tensor([[0.7817]]), tensor([[0.7376]]), tensor([[0.7393]]), tensor([[0.7386]]), tensor([[0.7253]]), tensor([[0.7261]]), tensor([[0.7316]]), tensor([[0.7430]]), tensor([[0.7454]]), tensor([[0.7477]]), tensor([[0.7604]]), tensor([[0.7628]]), tensor([[0.7619]]), tensor([[0.7617]]), tensor([[0.7581]]), tensor([[0.7652]]), tensor([[0.7658]]), tensor([[0.7677]]), tensor([[0.7733]]), tensor([[0.7693]]), tensor([[0.7706]]), tensor([[0.7624]]), tensor([[0.7630]]), tensor([[0.7639]]), tensor([[0.7640]]), tensor([[0.7588]]), tensor([[0.7617]]), tensor([[0.7606]]), tensor([[0.7652]]), tensor([[0.7647]]), tensor([[0.7637]]), tensor([[0.7670]]), tensor([[0.7768]]), tensor([[0.7782]]), tensor([[0.7755]]), tensor([[0.7817]]), tensor([[0.7818]]), tensor([[0.7821]]), tensor([[0.7825]]), tensor([[0.7845]]), tensor([[0.7805]])]",198,224,0.01
518,522,gpt-3.5-turbo,Random Sheep,154,32," eternity of searching, they found Daisy trapped in a thicket, her wool tangled in the brambles. With gentle nudges and soothing words, Matilda","[' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her', ' wool']","[' m', 'atted', ' and', ' dirty', '.', ' With', ' soft', ' ble', 'ats', ' of', ' relief', ',', ' the', ' other', ' sheep', ' carefully', ' worked']","[' tangled', ' in', ' the', ' br', 'amb', 'les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words', ',', ' Mat', 'ilda']",1.0," matted and dirty. With soft bleats of relief, the other sheep carefully worked together to free her. Once Daisy was safely released, they nuzzled her and tended to her wounds, grateful to have found their missing friend. Together, they"," tangled in the brambles. With gentle nudges and soothing words, Matilda",tensor([[0.8452]]),23,"[tensor([[0.7700]]), tensor([[0.7700]]), tensor([[0.7486]]), tensor([[0.7709]]), tensor([[0.7615]]), tensor([[0.7849]]), tensor([[0.8127]]), tensor([[0.8064]]), tensor([[0.8082]]), tensor([[0.8177]]), tensor([[0.8152]]), tensor([[0.8175]]), tensor([[0.8237]]), tensor([[0.8206]]), tensor([[0.8152]]), tensor([[0.8160]]), tensor([[0.8138]]), tensor([[0.8137]]), tensor([[0.8242]]), tensor([[0.8317]]), tensor([[0.8448]]), tensor([[0.8439]]), tensor([[0.8452]]), tensor([[0.8379]]), tensor([[0.8354]]), tensor([[0.8366]]), tensor([[0.8363]]), tensor([[0.8343]]), tensor([[0.8379]]), tensor([[0.8362]]), tensor([[0.8387]]), tensor([[0.8399]]), tensor([[0.8397]]), tensor([[0.8394]]), tensor([[0.8397]]), tensor([[0.8383]]), tensor([[0.8384]]), tensor([[0.8360]]), tensor([[0.8351]]), tensor([[0.8366]]), tensor([[0.8372]])]",153,184,0.01
521,525,gpt-3.5-turbo,Random Sheep,258,28," warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in","[' warmth', ' of', ' the', ' sun', '.', ' And', ' though', ' Daisy']","[' was', ' the', ' smallest', ' and', ' youngest', ' of', ' the', ' flock', ',', ' she', ' felt', ' a', ' sense', ' of', ' belonging', ' that', ' she', ' had', ' never', ' experienced']","[' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she', ' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in']",0.95," was the smallest and youngest of the flock, she felt a sense of belonging that she had never experienced before. As the shepherd led them to greener pastures, Daisy frolicked along with her newfound friends, feeling a deep connection with her fellow"," grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in",tensor([[0.8456]]),24,"[tensor([[0.7431]]), tensor([[0.7431]]), tensor([[0.7759]]), tensor([[0.7688]]), tensor([[0.7594]]), tensor([[0.7735]]), tensor([[0.7803]]), tensor([[0.7820]]), tensor([[0.7821]]), tensor([[0.7763]]), tensor([[0.8062]]), tensor([[0.8296]]), tensor([[0.8348]]), tensor([[0.8432]]), tensor([[0.8401]]), tensor([[0.8338]]), tensor([[0.8350]]), tensor([[0.8360]]), tensor([[0.8387]]), tensor([[0.8435]]), tensor([[0.8394]]), tensor([[0.8387]]), tensor([[0.8429]]), tensor([[0.8456]]), tensor([[0.8350]]), tensor([[0.8355]]), tensor([[0.8360]]), tensor([[0.8351]]), tensor([[0.8383]]), tensor([[0.8359]]), tensor([[0.8242]]), tensor([[0.8125]]), tensor([[0.8104]]), tensor([[0.8138]]), tensor([[0.8108]]), tensor([[0.8119]]), tensor([[0.8080]]), tensor([[0.8074]]), tensor([[0.8095]]), tensor([[0.8081]]), tensor([[0.8043]]), tensor([[0.8049]]), tensor([[0.8049]]), tensor([[0.8030]])]",257,284,0.01
