,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
474,478,gpt-4-1106-preview,Random Sheep,102,26," of the youngest lambs, a spirited little ewe named Daisy, was missing. Concerned, Matilda organized a search party","[' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited', ' little']","['creature', ' with', ' a', ' patch', ' of', ' white', ' fur', ' shaped', ' like', ' a', ' star', ' on', ' its', ' forehead', ',', ' often', ' str']","[' ew', 'e', ' named', ' Daisy', ',', ' was', ' missing', '.', ' Concern', 'ed', ',', ' Mat', 'ilda', ' organized', ' a', ' search', ' party']",1.0,"creature with a patch of white fur shaped like a star on its forehead, often strayed from the flock out of curiosity. Against the shepherd's advice, it would frolic and skip alongside the butterflies, chasing them into the wildflower fields that lay"," ewe named Daisy, was missing. Concerned, Matilda organized a search party",tensor([[0.8259]]),30,"[tensor([[0.7661]]), tensor([[0.7431]]), tensor([[0.7749]]), tensor([[0.7830]]), tensor([[0.7727]]), tensor([[0.7767]]), tensor([[0.7690]]), tensor([[0.7715]]), tensor([[0.7739]]), tensor([[0.7808]]), tensor([[0.7801]]), tensor([[0.7799]]), tensor([[0.7823]]), tensor([[0.7826]]), tensor([[0.7767]]), tensor([[0.7926]]), tensor([[0.8137]]), tensor([[0.8141]]), tensor([[0.8120]]), tensor([[0.8221]]), tensor([[0.8191]]), tensor([[0.8198]]), tensor([[0.8200]]), tensor([[0.8185]]), tensor([[0.8143]]), tensor([[0.8115]]), tensor([[0.8154]]), tensor([[0.8159]]), tensor([[0.8178]]), tensor([[0.8259]]), tensor([[0.8180]]), tensor([[0.8235]]), tensor([[0.8237]]), tensor([[0.8178]]), tensor([[0.8203]]), tensor([[0.8229]]), tensor([[0.8235]]), tensor([[0.8225]]), tensor([[0.8173]]), tensor([[0.8214]]), tensor([[0.8236]]), tensor([[0.8197]]), tensor([[0.8220]])]",101,126,0.01
477,481,gpt-4-1106-preview,Random Sheep,11,23," of the countryside, there existed a quaint little farm called Meadowbrook. On this farm lived a flock of sheep,","[' of', ' the', ' countryside', ',', ' there', ' existed', ' a', ' quaint', ' little']","['v', 'illage', ' known', ' for', ' its', ' lush', ' past', 'ures', ' and', ' happy', ' flock', ' of', ' sheep', '.']","[' farm', ' called', ' Meadow', 'brook', '.', ' On', ' this', ' farm', ' lived', ' a', ' flock', ' of', ' sheep', ',']",0.7857142857142857,"village known for its lush pastures and happy flock of sheep. The sheep were not just ordinary animals; they were the pride of the village, with wool so soft and white it was said to sparkle under the caress of the sun. Among"," farm called Meadowbrook. On this farm lived a flock of sheep,",tensor([[0.9038]]),15,"[tensor([[0.7552]]), tensor([[0.7369]]), tensor([[0.7846]]), tensor([[0.7834]]), tensor([[0.7967]]), tensor([[0.7772]]), tensor([[0.8286]]), tensor([[0.8361]]), tensor([[0.8311]]), tensor([[0.8712]]), tensor([[0.8746]]), tensor([[0.8887]]), tensor([[0.8933]]), tensor([[0.9012]]), tensor([[0.9038]]), tensor([[0.8802]]), tensor([[0.8966]]), tensor([[0.8954]]), tensor([[0.8909]]), tensor([[0.8928]]), tensor([[0.8918]]), tensor([[0.8897]]), tensor([[0.8871]]), tensor([[0.8862]]), tensor([[0.8882]]), tensor([[0.8877]]), tensor([[0.8900]]), tensor([[0.8880]]), tensor([[0.8896]]), tensor([[0.8846]]), tensor([[0.8858]]), tensor([[0.8835]]), tensor([[0.8834]]), tensor([[0.8836]]), tensor([[0.8814]]), tensor([[0.8807]]), tensor([[0.8777]]), tensor([[0.8790]]), tensor([[0.8811]]), tensor([[0.8760]]), tensor([[0.8807]]), tensor([[0.8809]]), tensor([[0.8745]]), tensor([[0.8800]])]",10,32,0.01
480,484,gpt-4-1106-preview,Random Sheep,271,33," herself, she never forgot the lesson Matilda had taught her: that in the flock of life, it's through unity and compassion that we find our way home.
","[' herself', ',', ' she', ' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the']","['face', ' of', ' danger', ',', ' unity', ' was', ' their', ' greatest', ' strength', '.', ' From', ' that', ' day', ' onwards', ',', ' she', ' made']","[' flock', ' of', ' life', ',', ' it', ""'s"", ' through', ' unity', ' and', ' compassion', ' that', ' we', ' find', ' our', ' way', ' home', '.\n']",0.8823529411764706,"face of danger, unity was their greatest strength. From that day onwards, she made sure to foster a sense of togetherness among the flock, knowing that together, they could overcome any challenge that came their way. And so, the sheep"," flock of life, it's through unity and compassion that we find our way home.
",tensor([[0.8594]]),37,"[tensor([[0.7637]]), tensor([[0.7459]]), tensor([[0.7557]]), tensor([[0.7654]]), tensor([[0.8177]]), tensor([[0.8143]]), tensor([[0.8280]]), tensor([[0.8235]]), tensor([[0.8399]]), tensor([[0.8367]]), tensor([[0.8461]]), tensor([[0.8412]]), tensor([[0.8392]]), tensor([[0.8325]]), tensor([[0.8258]]), tensor([[0.8282]]), tensor([[0.8248]]), tensor([[0.8333]]), tensor([[0.8285]]), tensor([[0.8286]]), tensor([[0.8254]]), tensor([[0.8270]]), tensor([[0.8262]]), tensor([[0.8235]]), tensor([[0.8551]]), tensor([[0.8426]]), tensor([[0.8409]]), tensor([[0.8513]]), tensor([[0.8422]]), tensor([[0.8390]]), tensor([[0.8403]]), tensor([[0.8401]]), tensor([[0.8395]]), tensor([[0.8396]]), tensor([[0.8380]]), tensor([[0.8392]]), tensor([[0.8594]]), tensor([[0.8460]]), tensor([[0.8543]]), tensor([[0.8424]]), tensor([[0.8422]])]",270,302,0.01
483,487,gpt-4-1106-preview,Random Sheep,275,37," forgot the lesson Matilda had taught her: that in the flock of life, it's through unity and compassion that we find our way home.
","[' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in']","['life', ',', ' there', ' will', ' always', ' be', ' wolves', ' in', ' sheep', ""'s"", ' clothing', ',', ' lurking', ' among', ' the', ' flock', ',', ' waiting']","[' the', ' flock', ' of', ' life', ',', ' it', ""'s"", ' through', ' unity', ' and', ' compassion', ' that', ' we', ' find', ' our', ' way', ' home', '.\n']",1.0,"life, there will always be wolves in sheep's clothing, lurking among the flock, waiting for a moment of weakness. She had to be vigilant, trust her instincts, and keep her ears perked for the slightest sign of danger. Little Lamb learned"," the flock of life, it's through unity and compassion that we find our way home.
",tensor([[0.8406]]),14,"[tensor([[0.7619]]), tensor([[0.8390]]), tensor([[0.8154]]), tensor([[0.8147]]), tensor([[0.8213]]), tensor([[0.8264]]), tensor([[0.8148]]), tensor([[0.8148]]), tensor([[0.8206]]), tensor([[0.8218]]), tensor([[0.8210]]), tensor([[0.8198]]), tensor([[0.8210]]), tensor([[0.8406]]), tensor([[0.8331]]), tensor([[0.8319]]), tensor([[0.8285]]), tensor([[0.8315]]), tensor([[0.8278]]), tensor([[0.8309]]), tensor([[0.8205]]), tensor([[0.8158]]), tensor([[0.8188]]), tensor([[0.8222]]), tensor([[0.8234]]), tensor([[0.8264]]), tensor([[0.8237]]), tensor([[0.8321]]), tensor([[0.8236]]), tensor([[0.8252]]), tensor([[0.8255]]), tensor([[0.8224]]), tensor([[0.8203]]), tensor([[0.8200]]), tensor([[0.8203]]), tensor([[0.8174]]), tensor([[0.8179]]), tensor([[0.8169]]), tensor([[0.8270]]), tensor([[0.8177]]), tensor([[0.8118]]), tensor([[0.8083]])]",274,302,0.01
486,490,gpt-4-1106-preview,Random Sheep,160,33," Daisy trapped in a thicket, her wool tangled in the brambles. With gentle nudges and soothing words, Matilda and the others worked together to free","[' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her', ' wool', ' tangled', ' in', ' the']","['br', 'amb', 'les', '.', ' The', ' other', ' sheep', ' had', ' graz', 'ed', ' their', ' way', ' towards', ' the', ' hill', 'top', ',', ' but', ' Daisy', ' had', ' always']","[' br', 'amb', 'les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words', ',', ' Mat', 'ilda', ' and', ' the', ' others', ' worked', ' together', ' to', ' free']",0.8571428571428571,"brambles. The other sheep had grazed their way towards the hilltop, but Daisy had always been more adventurous, wandering off the beaten path. As the sunset cast an orange glow over the countryside, the concerned shepherd began his search. He"," brambles. With gentle nudges and soothing words, Matilda and the others worked together to free",tensor([[0.8696]]),4,"[tensor([[0.7606]]), tensor([[0.8692]]), tensor([[0.8643]]), tensor([[0.8696]]), tensor([[0.8626]]), tensor([[0.8666]]), tensor([[0.8473]]), tensor([[0.8469]]), tensor([[0.8528]]), tensor([[0.8448]]), tensor([[0.8399]]), tensor([[0.8337]]), tensor([[0.8316]]), tensor([[0.8594]]), tensor([[0.8569]]), tensor([[0.8564]]), tensor([[0.8650]]), tensor([[0.8632]]), tensor([[0.8585]]), tensor([[0.8618]]), tensor([[0.8623]]), tensor([[0.8536]]), tensor([[0.8623]]), tensor([[0.8495]]), tensor([[0.8556]]), tensor([[0.8535]]), tensor([[0.8536]]), tensor([[0.8517]]), tensor([[0.8440]]), tensor([[0.8492]]), tensor([[0.8458]]), tensor([[0.8454]]), tensor([[0.8446]]), tensor([[0.8379]]), tensor([[0.8406]]), tensor([[0.8397]]), tensor([[0.8382]]), tensor([[0.8402]]), tensor([[0.8428]]), tensor([[0.8349]]), tensor([[0.8394]])]",159,191,0.01
489,493,gpt-4-1106-preview,Random Sheep,248,39,", grazing on sweet grass and basking in the warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the","[',', ' grazing', ' on', ' sweet', ' grass', ' and', ' b', 'asking', ' in', ' the', ' warmth', ' of', ' the', ' sun', '.', ' And']","['there', ' among', ' the', ' fields', ',', ' a', ' little', ' lamb', ' named', ' Lily', ' skipped', ' and', ' played', ',', ' her', ' coat', ' as', ' white', ' as', ' the', ' fluffy', ' clouds', ' above']","[' though', ' Daisy', ' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she', ' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the']",1.0,"there among the fields, a little lamb named Lily skipped and played, her coat as white as the fluffy clouds above. Her innocence and joy were infectious, and the rest of the flock couldn't help but share in her happiness. Yet they all knew"," though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the",tensor([[0.7890]]),45,"[tensor([[0.7372]]), tensor([[0.7348]]), tensor([[0.7182]]), tensor([[0.7203]]), tensor([[0.7149]]), tensor([[0.7270]]), tensor([[0.7239]]), tensor([[0.7293]]), tensor([[0.7401]]), tensor([[0.7623]]), tensor([[0.7640]]), tensor([[0.7654]]), tensor([[0.7600]]), tensor([[0.7678]]), tensor([[0.7691]]), tensor([[0.7678]]), tensor([[0.7688]]), tensor([[0.7658]]), tensor([[0.7664]]), tensor([[0.7676]]), tensor([[0.7660]]), tensor([[0.7586]]), tensor([[0.7634]]), tensor([[0.7752]]), tensor([[0.7747]]), tensor([[0.7733]]), tensor([[0.7744]]), tensor([[0.7711]]), tensor([[0.7772]]), tensor([[0.7771]]), tensor([[0.7769]]), tensor([[0.7769]]), tensor([[0.7778]]), tensor([[0.7772]]), tensor([[0.7779]]), tensor([[0.7798]]), tensor([[0.7795]]), tensor([[0.7791]]), tensor([[0.7789]]), tensor([[0.7795]]), tensor([[0.7742]]), tensor([[0.7775]]), tensor([[0.7779]]), tensor([[0.7790]]), tensor([[0.7890]])]",247,285,0.01
492,496,gpt-4-1106-preview,Random Sheep,240,21," Together, they roamed the meadows, grazing on sweet grass and basking in the warmth of the","[' Together', ',', ' they', ' ro', 'amed', ' the', ' me']","['adow', ',', ' grazing', ' on', ' the', ' lush', ' green', ' grass', ' that', ' was', ' sweet', 'ened', ' by', ' the']","['adows', ',', ' grazing', ' on', ' sweet', ' grass', ' and', ' b', 'asking', ' in', ' the', ' warmth', ' of', ' the']",0.7142857142857143,"adow, grazing on the lush green grass that was sweetened by the touch of the morning dew. Eager to savor every blade, the sheep meandered from one end of the field to the other, with only the distant hills and the","adows, grazing on sweet grass and basking in the warmth of the",tensor([[0.9502]]),13,"[tensor([[0.7591]]), tensor([[0.8419]]), tensor([[0.9174]]), tensor([[0.9282]]), tensor([[0.9282]]), tensor([[0.9307]]), tensor([[0.9326]]), tensor([[0.9435]]), tensor([[0.9438]]), tensor([[0.9453]]), tensor([[0.9454]]), tensor([[0.9495]]), tensor([[0.9502]]), tensor([[0.9434]]), tensor([[0.9492]]), tensor([[0.9486]]), tensor([[0.9366]]), tensor([[0.9219]]), tensor([[0.9305]]), tensor([[0.9330]]), tensor([[0.9346]]), tensor([[0.9345]]), tensor([[0.9211]]), tensor([[0.9234]]), tensor([[0.9084]]), tensor([[0.8937]]), tensor([[0.8937]]), tensor([[0.8929]]), tensor([[0.8908]]), tensor([[0.8952]]), tensor([[0.8943]]), tensor([[0.8897]]), tensor([[0.8954]]), tensor([[0.8968]]), tensor([[0.8900]]), tensor([[0.8975]]), tensor([[0.8933]]), tensor([[0.8934]]), tensor([[0.8894]]), tensor([[0.8866]]), tensor([[0.8929]]), tensor([[0.8915]])]",239,259,0.01
495,499,gpt-4-1106-preview,Random Sheep,7,40," in the rolling hills of the countryside, there existed a quaint little farm called Meadowbrook. On this farm lived a flock of sheep, each with their own unique personalities and quirks. At the heart","[' in', ' the', ' rolling', ' hills', ' of', ' the', ' countryside', ',', ' there', ' existed', ' a']","['f', 'lock', ' of', ' sheep', ' as', ' fluffy', ' as', ' the', ' clouds', ' above', '.', ' These', ' were', ' no', ' ordinary', ' sheep', '—', 'each', ' one', ' possessed', ' a', ' unique', ' coat', ' of', ' wool', ',', ' shimmer', 'ing', ' with']","[' quaint', ' little', ' farm', ' called', ' Meadow', 'brook', '.', ' On', ' this', ' farm', ' lived', ' a', ' flock', ' of', ' sheep', ',', ' each', ' with', ' their', ' own', ' unique', ' personalities', ' and', ' quir', 'ks', '.', ' At', ' the', ' heart']",0.9655172413793104,"flock of sheep as fluffy as the clouds above. These were no ordinary sheep—each one possessed a unique coat of wool, shimmering with shades ranging from the purest whites to the deepest blacks, and every hue in between. They grazed"," quaint little farm called Meadowbrook. On this farm lived a flock of sheep, each with their own unique personalities and quirks. At the heart",tensor([[0.8638]]),19,"[tensor([[0.7511]]), tensor([[0.8174]]), tensor([[0.8181]]), tensor([[0.8428]]), tensor([[0.8401]]), tensor([[0.8364]]), tensor([[0.8359]]), tensor([[0.8368]]), tensor([[0.8256]]), tensor([[0.8250]]), tensor([[0.8361]]), tensor([[0.8391]]), tensor([[0.8255]]), tensor([[0.8380]]), tensor([[0.8510]]), tensor([[0.8542]]), tensor([[0.8583]]), tensor([[0.8573]]), tensor([[0.8638]]), tensor([[0.8601]]), tensor([[0.8598]]), tensor([[0.8533]]), tensor([[0.8563]]), tensor([[0.8569]]), tensor([[0.8559]]), tensor([[0.8554]]), tensor([[0.8549]]), tensor([[0.8530]]), tensor([[0.8556]]), tensor([[0.8535]]), tensor([[0.8538]]), tensor([[0.8521]]), tensor([[0.8510]]), tensor([[0.8419]]), tensor([[0.8469]]), tensor([[0.8492]]), tensor([[0.8497]]), tensor([[0.8495]]), tensor([[0.8390]]), tensor([[0.8480]]), tensor([[0.8514]])]",6,45,0.01
498,502,gpt-4-1106-preview,Random Sheep,124,36," organized a search party among the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found","[' organized', ' a', ' search', ' party', ' among', ' the', ' flock', ',', ' and', ' they', ' set', ' off', ' across']","['the', ' rolling', ' green', ' hills', ' that', ' marked', ' their', ' expansive', ' pasture', '.', ' They', ' ble', 'ated', ' in', ' un', 'ison', ',', ' creating', ' a', ' sym', 'phony', ' of', ' concern']","[' the', ' fields', ',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found']",1.0,"the rolling green hills that marked their expansive pasture. They bleated in unison, creating a symphony of concern for their lost friend while the sun played hide and seek with the clouds above. As they moved through the tall grasses, each sheep"," the fields, bleating Daisy's name in unison.
After what felt like an eternity of searching, they found",tensor([[0.8605]]),30,"[tensor([[0.7651]]), tensor([[0.7922]]), tensor([[0.7433]]), tensor([[0.7241]]), tensor([[0.7327]]), tensor([[0.7553]]), tensor([[0.7759]]), tensor([[0.7762]]), tensor([[0.7910]]), tensor([[0.7964]]), tensor([[0.8067]]), tensor([[0.8515]]), tensor([[0.8480]]), tensor([[0.8467]]), tensor([[0.8473]]), tensor([[0.8429]]), tensor([[0.8424]]), tensor([[0.8410]]), tensor([[0.8423]]), tensor([[0.8419]]), tensor([[0.8394]]), tensor([[0.8535]]), tensor([[0.8521]]), tensor([[0.8500]]), tensor([[0.8480]]), tensor([[0.8528]]), tensor([[0.8519]]), tensor([[0.8565]]), tensor([[0.8514]]), tensor([[0.8605]]), tensor([[0.8603]]), tensor([[0.8567]]), tensor([[0.8601]]), tensor([[0.8535]]), tensor([[0.8552]]), tensor([[0.8559]]), tensor([[0.8574]]), tensor([[0.8587]]), tensor([[0.8570]]), tensor([[0.8537]]), tensor([[0.8542]]), tensor([[0.8565]]), tensor([[0.8450]])]",123,158,0.01
501,505,gpt-4-1106-preview,Random Sheep,76,32," of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs,","[' of', ' time', '.\n', 'One', ' chilly', ' autumn']","['mor', 'ning', ',', ' a', ' young', ' lamb', ' named', ' Wool', 'y', ' a', 'woke', ' to', ' the', ' first', ' light', ' of', ' dawn', ' sp', 'illing', ' over', ' the', ' rolling', ' hills', ' of', ' the', ' pasture']","[' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',']",1.0,"morning, a young lamb named Wooly awoke to the first light of dawn spilling over the rolling hills of the pasture. The air was crisp and filled with the scent of wet grass and earth as morning dew clung to his fluffy coat"," morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs,",tensor([[0.8857]]),35,"[tensor([[0.7437]]), tensor([[0.8089]]), tensor([[0.8092]]), tensor([[0.8271]]), tensor([[0.8832]]), tensor([[0.8773]]), tensor([[0.8695]]), tensor([[0.8749]]), tensor([[0.8770]]), tensor([[0.8777]]), tensor([[0.8745]]), tensor([[0.8670]]), tensor([[0.8746]]), tensor([[0.8715]]), tensor([[0.8747]]), tensor([[0.8743]]), tensor([[0.8785]]), tensor([[0.8679]]), tensor([[0.8721]]), tensor([[0.8774]]), tensor([[0.8776]]), tensor([[0.8798]]), tensor([[0.8816]]), tensor([[0.8826]]), tensor([[0.8850]]), tensor([[0.8792]]), tensor([[0.8856]]), tensor([[0.8786]]), tensor([[0.8804]]), tensor([[0.8824]]), tensor([[0.8804]]), tensor([[0.8828]]), tensor([[0.8797]]), tensor([[0.8819]]), tensor([[0.8857]]), tensor([[0.8803]]), tensor([[0.8827]]), tensor([[0.8806]]), tensor([[0.8820]]), tensor([[0.8811]]), tensor([[0.8809]]), tensor([[0.8805]]), tensor([[0.8770]]), tensor([[0.8739]])]",75,106,0.01
504,508,gpt-4-1106-preview,Random Sheep,248,39,", grazing on sweet grass and basking in the warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the","[',', ' grazing', ' on', ' sweet', ' grass', ' and']","['b', 'asking', ' in', ' the', ' warm', ' sunlight', ',', ' the', ' herd', ' of', ' sheep', ' lived', ' peacefully', ' in', ' the', ' verd', 'ant', ' me', 'adow', '.', ' Sur', 'rounded', ' by', ' a', ' rustic', ' wooden', ' fence', ' and', ' watched', ' over', ' by', ' the', ' attentive']","[' b', 'asking', ' in', ' the', ' warmth', ' of', ' the', ' sun', '.', ' And', ' though', ' Daisy', ' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she', ' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the']",0.9090909090909092,"basking in the warm sunlight, the herd of sheep lived peacefully in the verdant meadow. Surrounded by a rustic wooden fence and watched over by the attentive eyes of the old shepherd and his faithful dog, they spent their days in serene tranqu"," basking in the warmth of the sun. And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the",tensor([[0.8726]]),7,"[tensor([[0.7504]]), tensor([[0.7969]]), tensor([[0.8100]]), tensor([[0.8215]]), tensor([[0.8482]]), tensor([[0.8606]]), tensor([[0.8726]]), tensor([[0.8427]]), tensor([[0.8487]]), tensor([[0.8090]]), tensor([[0.8105]]), tensor([[0.8022]]), tensor([[0.8035]]), tensor([[0.8133]]), tensor([[0.8028]]), tensor([[0.7949]]), tensor([[0.8007]]), tensor([[0.8015]]), tensor([[0.8053]]), tensor([[0.7954]]), tensor([[0.7907]]), tensor([[0.7904]]), tensor([[0.7972]]), tensor([[0.7917]]), tensor([[0.7915]]), tensor([[0.7911]]), tensor([[0.7945]]), tensor([[0.7927]]), tensor([[0.7923]]), tensor([[0.7949]]), tensor([[0.7951]]), tensor([[0.7988]]), tensor([[0.7991]]), tensor([[0.8049]]), tensor([[0.8044]]), tensor([[0.7988]]), tensor([[0.7931]]), tensor([[0.8006]]), tensor([[0.7960]]), tensor([[0.8015]]), tensor([[0.7968]]), tensor([[0.7972]]), tensor([[0.7970]]), tensor([[0.7987]])]",247,285,0.01
